Adjusted Time,Pack Power
438.05,1.491
438.1,0.498
438.15,-1
438.2,-0.5
438.25,-0.5
438.3,-0.5
438.35,-0.5
438.4,2.976
438.45,5.904
438.5,6.396
438.55,6.874
438.6,6.874
438.65,6.86
438.7,6.86
438.75,6.86
438.8,6.86
438.85,6.37
438.9,8.313
438.95,9.74
439,9.253
439.05,9.253
439.1,9.253
439.15,9.234
439.2,9.234
439.25,9.234
439.3,9.234
439.35,9.234
439.4,7.792
439.45,6.344
439.5,2.445
439.55,-0.982
439.6,-0.495
439.65,0
439.7,0
439.75,-0.5
439.8,0
439.85,0
439.9,0
439.95,-0.5
440,-0.5
440.05,0
440.1,0.499
440.15,1.494
440.2,2.988
440.25,4.97
440.3,5.434
440.35,5.892
440.4,5.892
440.45,5.892
440.5,8.296
440.55,10.67
440.6,10.67
440.65,11.178
440.7,13.095
440.75,14.52
440.8,14.49
440.85,13.949
440.9,13.92
440.95,14.34
441,14.37
441.05,14.37
441.1,13.412
441.15,12.933
441.2,12.96
441.25,12.506
441.3,12.532
441.35,12.05
441.4,12.05
441.45,12.05
441.5,12.05
441.55,11.592
441.6,11.109
441.65,10.626
441.7,10.143
441.75,10.164
441.8,10.185
441.85,10.67
441.9,10.67
441.95,10.648
442,10.626
442.05,10.626
442.1,10.626
442.15,10.648
442.2,10.626
442.25,10.626
442.3,10.626
442.35,11.109
442.4,10.626
442.45,10.604
442.5,10.626
442.55,10.626
442.6,10.164
442.65,9.215
442.7,10.692
442.75,12.175
442.8,12.1
442.85,11.568
442.9,10.122
442.95,8.676
443,3.912
443.05,-0.992
443.1,-0.498
443.15,0
443.2,0
443.25,-0.499
443.3,-0.5
443.35,-0.5
443.4,-0.5
443.45,0
443.5,0
443.55,0
443.6,0
443.65,0
443.7,0
443.75,0
443.8,0
443.85,0
443.9,0
443.95,0
444,0
444.05,0
444.1,0
444.15,0
444.2,0
444.25,0
444.3,0
444.35,0
444.4,0
444.45,0
444.5,0
444.55,0
444.6,0
444.65,0
444.7,0
444.75,0
444.8,0
444.85,0
444.9,0.998
444.95,1.992
445,3.968
445.05,5.445
445.1,6.409
445.15,7.38
445.2,6.874
445.25,6.37
445.3,6.37
445.35,6.383
445.4,5.892
445.45,5.412
445.5,3.952
445.55,2.48
445.6,1.984
445.65,1.984
445.7,2.475
445.75,2.964
445.8,1.485
445.85,0
445.9,0
445.95,0
446,0
446.05,0.5
446.1,4.473
446.15,7.92
446.2,7.888
446.25,7.38
446.3,7.365
446.35,7.35
446.4,8.82
446.45,9.78
446.5,10.714
446.55,11.155
446.6,10.67
446.65,10.185
446.7,10.67
446.75,11.155
446.8,11.132
446.85,11.132
446.9,11.132
446.95,11.132
447,11.616
447.05,11.616
447.1,11.592
447.15,11.592
447.2,12.075
447.25,12.05
447.3,12.05
447.35,12.05
447.4,12.05
447.45,12.025
447.5,12.025
447.55,12.025
447.6,12.025
447.65,12.025
447.7,11.063
447.75,9.158
447.8,3.928
447.85,-0.998
447.9,-0.499
447.95,0
448,-0.499
448.05,-0.5
448.1,0
448.15,0
448.2,0
448.25,0
448.3,0
448.35,0
448.4,0
448.45,0
448.5,0
448.55,0
448.6,0.998
448.65,1.494
448.7,0.996
448.75,0.996
448.8,0.996
448.85,1.497
448.9,1.494
448.95,1.491
449,1.992
449.05,1.992
449.1,2.48
449.15,2.964
449.2,2.964
449.25,2.964
449.3,4.446
449.35,5.423
449.4,6.86
449.45,8.296
449.5,9.253
449.55,10.714
449.6,11.155
449.65,12.584
449.7,15.972
449.75,19.36
449.8,18.72
449.85,18.603
449.9,20.768
449.95,22.416
450,22.883
450.05,22.834
450.1,23.25
450.15,23.2
450.2,24.539
450.25,25.872
450.3,27.258
450.35,28.121
450.4,28.396
450.45,28.728
450.5,29.575
450.55,29.964
450.6,30.351
450.65,31.188
450.7,31.64
450.75,32.021
450.8,32.4
450.85,32.777
450.9,33.152
450.95,33.6
451,33.972
451.05,34.342
451.1,34.265
451.15,34.71
451.2,35.6
451.25,35.964
451.3,36.769
451.35,37.128
451.4,37.485
451.45,37.4
451.5,38.193
451.55,38.982
451.6,38.893
451.65,39.24
451.7,40.112
451.75,40.455
451.8,39.06
451.85,37.671
451.9,38.28
451.95,38.456
452,39.33
452.05,39.24
452.1,29.37
452.15,19.068
452.2,8.109
452.25,-2.982
452.3,-1.984
452.35,-1.488
452.4,-0.497
452.45,0
452.5,-0.498
452.55,-1.491
452.6,-1.488
452.65,-1.488
452.7,-0.994
452.75,-0.498
452.8,-0.996
452.85,-0.996
452.9,-1.491
452.95,-1.491
453,-1.494
453.05,-1.494
453.1,-1.494
453.15,-1.494
453.2,-1.494
453.25,-1.491
453.3,-0.996
453.35,-0.996
453.4,-0.996
453.45,-0.996
453.5,-0.996
453.55,-0.499
453.6,-0.998
453.65,-0.998
453.7,-0.996
453.75,-1.494
453.8,-1.497
453.85,-0.998
453.9,-0.996
453.95,-0.996
454,-0.996
454.05,-0.996
454.1,-0.998
454.15,-0.499
454.2,-0.998
454.25,-0.998
454.3,-0.998
454.35,-0.998
454.4,-0.998
454.45,-0.998
454.5,-0.998
454.55,-0.998
454.6,-0.998
454.65,-0.998
454.7,-0.998
454.75,-0.998
454.8,-0.499
454.85,0
454.9,0.994
454.95,1.98
455,1.984
455.05,1.984
455.1,0.496
455.15,-0.496
455.2,-0.498
455.25,0
455.3,-0.499
455.35,-0.499
455.4,-0.499
455.45,0
455.5,-0.499
455.55,-0.499
455.6,-0.499
455.65,-0.499
455.7,-0.499
455.75,-0.499
455.8,-0.499
455.85,-0.499
455.9,0.996
455.95,2.485
456,1.984
456.05,1.98
456.1,4.428
456.15,6.357
456.2,5.379
456.25,4.401
456.3,1.476
456.35,-0.988
456.4,-0.496
456.45,0
456.5,0
456.55,0
456.6,3.992
456.65,7.485
456.7,7.38
456.75,7.29
456.8,9.234
456.85,10.692
456.9,11.616
456.95,12.532
457,12.05
457.05,11.544
457.1,9.177
457.15,6.776
457.2,8.262
457.25,9.234
457.3,10.185
457.35,10.648
457.4,10.648
457.45,10.164
457.5,10.648
457.55,10.626
457.6,11.086
457.65,11.544
457.7,12.025
457.75,12.506
457.8,12.506
457.85,12.532
457.9,12.48
457.95,12.933
458,12.906
458.05,13.384
458.1,13.384
458.15,13.356
458.2,13.384
458.25,13.862
458.3,13.862
458.35,14.34
458.4,13.384
458.45,12.402
458.5,4.78
458.55,-1.92
458.6,-0.98
458.65,-0.5
458.7,-0.499
458.75,-0.998
458.8,-0.998
458.85,-0.499
458.9,-0.998
458.95,-0.998
459,-0.498
459.05,0
459.1,1.488
459.15,3.472
459.2,3.96
459.25,4.93
459.3,8.766
459.35,12.025
459.4,12.506
459.45,12.506
459.5,13.92
459.55,15.328
459.6,16.695
459.65,18.05
459.7,18.012
459.75,17.936
459.8,17.936
459.85,18.447
459.9,17.974
459.95,17.064
460,12.879
460.05,8.64
460.1,3.896
460.15,-0.494
460.2,-0.496
460.25,-0.498
460.3,-0.498
460.35,-0.499
460.4,-0.498
460.45,-0.498
460.5,-0.499
460.55,-0.499
460.6,-0.498
460.65,-0.498
460.7,-0.499
460.75,-0.499
460.8,-0.499
460.85,-0.499
460.9,-0.499
460.95,-0.499
461,-0.499
461.05,-0.499
461.1,-0.499
461.15,0
461.2,0
461.25,0
461.3,0
461.35,0
461.4,0
461.45,0
461.5,0
461.55,0
461.6,0
461.65,0
461.7,0.499
461.75,1.497
461.8,0.499
461.85,0
461.9,0.998
461.95,1.992
462,1.494
462.05,1.491
462.1,1.491
462.15,1.491
462.2,0.996
462.25,0.499
462.3,1.494
462.35,2.976
462.4,2.982
462.45,2.982
462.5,2.97
462.55,2.958
462.6,3.944
462.65,4.437
462.7,4.93
462.75,4.92
462.8,4.93
462.85,4.93
462.9,5.423
462.95,5.412
463,5.892
463.05,6.383
463.1,6.383
463.15,5.892
463.2,4.428
463.25,2.47
463.3,2.475
463.35,1.988
463.4,1.988
463.45,2.48
463.5,3.968
463.55,5.445
463.6,7.856
463.65,9.76
463.7,9.74
463.75,9.72
463.8,9.72
463.85,9.72
463.9,10.206
463.95,10.67
464,11.132
464.05,12.075
464.1,13.041
464.15,13.978
464.2,13.496
464.25,13.468
464.3,13.468
464.35,13.949
464.4,13.92
464.45,13.891
464.5,13.44
464.55,13.44
464.6,12.96
464.65,12.454
464.7,12.48
464.75,12.48
464.8,12
464.85,12
464.9,11.568
464.95,11.109
465,10.626
465.05,10.604
465.1,10.626
465.15,11.109
465.2,11.132
465.25,11.132
465.3,10.626
465.35,10.143
465.4,5.844
465.45,1.47
465.5,0.495
465.55,0
465.6,-0.498
465.65,-0.498
465.7,0
465.75,0
465.8,0
465.85,0
465.9,0
465.95,0
466,0
466.05,0
466.1,0
466.15,0
466.2,0
466.25,0
466.3,0
466.35,0
466.4,0
466.45,0
466.5,0
466.55,0
466.6,0
466.65,0
466.7,1.494
466.75,2.49
466.8,0.996
466.85,0
466.9,0
466.95,0
467,0
467.05,0
467.1,0.499
467.15,0.998
467.2,2.97
467.25,4.92
467.3,6.888
467.35,8.347
467.4,8.33
467.45,8.296
467.5,9.253
467.55,10.185
467.6,10.648
467.65,10.626
467.7,11.109
467.75,11.592
467.8,11.132
467.85,10.67
467.9,10.648
467.95,10.648
468,9.215
468.05,8.262
468.1,8.279
468.15,8.766
468.2,7.824
468.25,7.35
468.3,7.365
468.35,7.365
468.4,6.396
468.45,5.412
468.5,4.428
468.55,3.444
468.6,1.485
468.65,-0.498
468.7,0
468.75,0
468.8,0
468.85,0
468.9,2.49
468.95,4.464
469,4.93
469.05,5.401
469.1,5.892
469.15,5.892
469.2,6.383
469.25,6.86
469.3,6.846
469.35,6.846
469.4,6.846
469.45,6.86
469.5,6.846
469.55,6.846
469.6,6.86
469.65,6.86
469.7,6.86
469.75,6.86
469.8,6.846
469.85,7.335
469.9,7.335
469.95,7.335
470,7.335
470.05,7.35
470.1,6.37
470.15,5.892
470.2,3.936
470.25,1.976
470.3,2.475
470.35,2.97
470.4,3.458
470.45,4.437
470.5,6.383
470.55,8.296
470.6,7.335
470.65,5.88
470.7,5.892
470.75,5.401
470.8,5.412
470.85,5.412
470.9,5.412
470.95,5.401
471,7.824
471.05,10.206
471.1,10.206
471.15,10.185
471.2,11.592
471.25,12.506
471.3,12.987
471.35,13.468
471.4,14.4
471.45,14.88
471.5,14.37
471.55,14.37
471.6,14.37
471.65,14.37
471.7,14.849
471.75,15.328
471.8,15.296
471.85,15.264
471.9,15.264
471.95,15.264
472,15.232
472.05,15.2
472.1,15.675
472.15,15.675
472.2,14.31
472.25,13.384
472.3,12.506
472.35,11.132
472.4,8.748
472.45,6.832
472.5,7.32
472.55,7.808
472.6,6.832
472.65,6.344
472.7,6.344
472.75,5.868
472.8,5.39
472.85,4.91
472.9,5.401
472.95,5.892
473,5.892
473.05,5.88
473.1,7.824
473.15,9.253
473.2,9.215
473.25,9.64
473.3,13.468
473.35,16.765
473.4,16.286
473.45,16.252
473.5,16.66
473.55,17.064
473.6,17.575
473.65,17.575
473.7,16.625
473.75,15.675
473.8,16.59
473.85,17.501
473.9,17.028
473.95,16.52
474,18.33
474.05,19.614
474.1,18.252
474.15,16.848
474.2,16.92
474.25,16.992
474.3,16.116
474.35,15.264
474.4,15.708
474.45,16.625
474.5,16.59
474.55,16.555
474.6,16.116
474.65,15.675
474.7,13.3
474.75,10.925
474.8,7.68
474.85,3.888
474.9,1.476
474.95,-0.998
475,-0.996
475.05,-0.498
475.1,-0.498
475.15,-0.996
475.2,-0.498
475.25,-0.498
475.3,-0.498
475.35,-0.498
475.4,-0.498
475.45,-0.996
475.5,-0.498
475.55,-0.498
475.6,-0.498
475.65,-0.498
475.7,-0.499
475.75,-0.499
475.8,-0.499
475.85,-0.499
475.9,-0.499
475.95,-0.499
476,-0.499
476.05,-0.499
476.1,-0.499
476.15,-0.499
476.2,-0.499
476.25,-0.499
476.3,-0.499
476.35,-0.499
476.4,0.998
476.45,2.495
476.5,2.48
476.55,2.958
476.6,4.428
476.65,5.904
476.7,7.872
476.75,9.82
476.8,10.248
476.85,10.67
476.9,11.132
476.95,11.086
477,11.592
477.05,11.592
477.1,11.592
477.15,11.592
477.2,11.592
477.25,11.592
477.3,11.568
477.35,11.086
477.4,11.086
477.45,11.086
477.5,11.086
477.55,11.109
477.6,9.196
477.65,6.804
477.7,5.39
477.75,3.458
477.8,0.992
477.85,-0.998
477.9,-0.499
477.95,-0.498
478,-0.499
478.05,-0.499
478.1,-0.499
478.15,-0.499
478.2,-0.499
478.25,0
478.3,1.984
478.35,3.952
478.4,5.423
478.45,6.396
478.5,8.313
478.55,10.206
478.6,11.155
478.65,12.558
478.7,12.987
478.75,13.92
478.8,13.891
478.85,14.34
478.9,14.34
478.95,14.34
479,14.37
479.05,14.849
479.1,17.649
479.15,20.425
479.2,22.137
479.25,23.817
479.3,23.766
479.35,24.128
479.4,24.076
479.45,24.076
479.5,24.486
479.55,24.948
479.6,24.592
479.65,24.18
479.7,23.664
479.75,23.613
479.8,24.539
479.85,25.002
479.9,25.816
479.95,26.564
480,26.963
480.05,27.3
480.1,28.334
480.15,29.312
480.2,30.03
480.25,30.804
480.3,34.881
480.35,38.872
480.4,37.74
480.45,36.708
480.5,38.193
480.55,39.6
480.6,39.42
480.65,39.585
480.7,42.669
480.75,44.835
480.8,40.565
480.85,35.524
480.9,17.84
480.95,-0.926
481,-0.962
481.05,-0.998
481.1,-0.996
481.15,-1.491
481.2,-1.488
481.25,-1.488
481.3,-1.488
481.35,-1.491
481.4,-1.491
481.45,-1.491
481.5,-1.491
481.55,-1.491
481.6,-1.491
481.65,-1.491
481.7,-1.491
481.75,-1.491
481.8,-1.491
481.85,-1.491
481.9,-1.491
481.95,-0.994
482,-0.994
482.05,-0.994
482.1,-0.994
482.15,-0.994
482.2,-0.996
482.25,-0.996
482.3,-0.996
482.35,-0.996
482.4,-0.996
482.45,-0.996
482.5,-0.996
482.55,-0.996
482.6,-0.996
482.65,-0.996
482.7,-0.996
482.75,-0.996
482.8,-0.996
482.85,-0.996
482.9,-0.996
482.95,-0.996
483,-0.996
483.05,-0.996
483.1,-0.996
483.15,-0.996
483.2,-0.498
483.25,-0.499
483.3,-0.998
483.35,-0.998
483.4,-0.998
483.45,-0.998
483.5,-0.996
483.55,-0.996
483.6,-0.499
483.65,-0.499
483.7,-0.499
483.75,-0.499
483.8,-0.998
483.85,-0.998
483.9,-0.996
483.95,-0.996
484,-0.998
484.05,-0.499
484.1,-0.499
484.15,-0.499
484.2,-0.499
484.25,-0.998
484.3,-0.998
484.35,-0.499
484.4,-0.499
484.45,-0.498
484.5,0.497
484.55,1.488
484.6,0
484.65,0
484.7,4.94
484.75,9.31
484.8,9.78
484.85,10.269
484.9,10.248
484.95,9.74
485,9.74
485.05,9.253
485.1,9.74
485.15,9.72
485.2,10.185
485.25,10.164
485.3,10.164
485.35,9.68
485.4,8.712
485.45,8.245
485.5,8.245
485.55,8.245
485.6,8.73
485.65,8.73
485.7,8.73
485.75,8.73
485.8,8.73
485.85,8.262
485.9,7.305
485.95,6.832
486,6.344
486.05,6.357
486.1,6.832
486.15,6.832
486.2,6.344
486.25,5.868
486.3,4.419
486.35,2.952
486.4,1.968
486.45,0.493
486.5,0
486.55,0
486.6,-0.499
486.65,-0.998
486.7,-0.499
486.75,-0.5
486.8,-0.499
486.85,-0.499
486.9,-0.499
486.95,-0.499
487,-0.998
487.05,-0.998
487.1,-0.998
487.15,-0.498
487.2,0.994
487.25,1.98
487.3,2.475
487.35,2.964
487.4,4.428
487.45,5.892
487.5,6.37
487.55,6.86
487.6,7.335
487.65,7.808
487.7,7.32
487.75,7.32
487.8,7.792
487.85,7.792
487.9,8.279
487.95,8.279
488,8.279
488.05,8.279
488.1,8.766
488.15,8.784
488.2,8.784
488.25,8.279
488.3,8.296
488.35,8.296
488.4,7.808
488.45,6.818
488.5,4.89
488.55,2.946
488.6,0.495
488.65,-1.497
488.7,-0.996
488.75,-0.498
488.8,-0.499
488.85,-0.499
488.9,-0.499
488.95,-0.499
489,-0.499
489.05,-0.499
489.1,-0.499
489.15,-0.499
489.2,-0.499
489.25,-0.499
489.3,-0.499
489.35,-0.499
489.4,-0.499
489.45,-0.499
489.5,-0.499
489.55,-0.499
489.6,-0.499
489.65,-0.499
489.7,-0.499
489.75,-0.998
489.8,-0.499
489.85,-0.5
489.9,-0.5
489.95,-0.5
490,-0.5
490.05,-0.5
490.1,-0.5
490.15,-0.499
490.2,-0.499
490.25,-0.499
490.3,-0.5
490.35,-0.5
490.4,-0.499
490.45,-0.499
490.5,-0.5
490.55,-0.5
490.6,-0.5
490.65,-0.5
490.7,-0.5
490.75,-0.5
490.8,-0.5
490.85,0
490.9,-0.5
490.95,-0.5
491,-0.5
491.05,-0.5
491.1,-0.5
491.15,-0.5
491.2,-0.5
491.25,-0.5
491.3,0
491.35,0
491.4,-0.5
491.45,0
491.5,0.996
491.55,1.491
491.6,0.499
491.65,-0.5
491.7,-0.5
491.75,0
491.8,0
491.85,0
491.9,0
491.95,0
492,-0.5
492.05,-0.5
492.1,0
492.15,0
492.2,0
492.25,0
492.3,0
492.35,0
492.4,0
492.45,0
492.5,0
492.55,0
492.6,1.988
492.65,3.96
492.7,3.96
492.75,3.96
492.8,4.446
492.85,4.446
492.9,4.446
492.95,3.952
493,1.491
493.05,-0.499
493.1,0
493.15,0.499
493.2,1.996
493.25,3.486
493.3,4.455
493.35,5.423
493.4,6.396
493.45,7.365
493.5,7.84
493.55,8.313
493.6,8.802
493.65,9.272
493.7,11.64
493.75,13.014
493.8,13.468
493.85,14.4
493.9,14.849
493.95,15.296
494,15.741
494.05,16.184
494.1,17.1
494.15,18.012
494.2,19.434
494.25,20.812
494.3,23.079
494.35,25.326
494.4,25.164
494.45,25.002
494.5,25.41
494.55,25.76
494.6,26.22
494.65,26.68
494.7,27.14
494.75,27.6
494.8,27.54
494.85,27.54
494.9,27.938
494.95,28.334
495,28.334
495.05,28.334
495.1,28.728
495.15,29.12
495.2,29.12
495.25,29.575
495.3,30.418
495.35,31.71
495.4,32.092
495.45,32.472
495.5,31.95
495.55,31.43
495.6,30.981
495.65,30.912
495.7,29.766
495.75,28.539
495.8,30.217
495.85,31.5
495.9,31.43
495.95,31.36
496,27.9
496.05,24.408
496.1,21.761
496.15,18.447
496.2,10.164
496.25,1.976
496.3,0.495
496.35,-1.488
496.4,-0.994
496.45,-0.994
496.5,-0.994
496.55,-0.996
496.6,-0.996
496.65,-0.994
496.7,-0.994
496.75,-0.994
496.8,-0.996
496.85,-0.996
496.9,-1.494
496.95,-1.494
497,-0.996
497.05,-0.996
497.1,-0.996
497.15,-0.996
497.2,-0.998
497.25,-0.998
497.3,-0.998
497.35,-0.996
497.4,-0.998
497.45,-0.998
497.5,-0.996
497.55,-0.996
497.6,-0.996
497.65,-0.996
497.7,-0.996
497.75,-0.996
497.8,-0.998
497.85,-0.998
497.9,-0.998
497.95,-0.998
498,-0.998
498.05,-0.998
498.1,-0.998
498.15,-0.996
498.2,-0.499
498.25,-0.499
498.3,-0.499
498.35,-0.998
498.4,-0.998
498.45,-0.998
498.5,-0.998
498.55,-0.998
498.6,0.499
498.65,1.497
498.7,3.976
498.75,6.448
498.8,7.395
498.85,7.856
498.9,8.313
498.95,8.766
499,7.824
499.05,6.86
499.1,6.37
499.15,6.383
499.2,5.401
499.25,4.419
499.3,1.479
499.35,-0.99
499.4,-0.496
499.45,-0.498
499.5,-0.996
499.55,-0.998
499.6,-0.998
499.65,-0.996
499.7,-0.499
499.75,-0.499
499.8,-0.499
499.85,-0.499
499.9,-0.499
499.95,-0.998
500,-0.998
500.05,-0.998
500.1,-0.499
500.15,-0.499
500.2,-0.499
500.25,-0.5
500.3,-0.5
500.35,-0.5
500.4,-0.5
500.45,-0.5
500.5,-0.5
500.55,-0.5
500.6,-0.5
500.65,-0.5
500.7,-0.5
500.75,-0.499
500.8,-0.499
500.85,-0.499
500.9,-0.499
500.95,-0.499
501,-0.499
501.05,-0.499
501.1,-0.499
501.15,-0.499
501.2,-0.499
501.25,-0.499
501.3,-0.499
501.35,-0.499
501.4,-0.499
501.45,-0.499
501.5,-0.499
501.55,-0.499
501.6,0
501.65,0
501.7,0
501.75,0
501.8,0.996
501.85,2.485
501.9,3.968
501.95,5.434
502,5.904
502.05,5.892
502.1,5.401
502.15,5.412
502.2,5.904
502.25,6.383
502.3,6.37
502.35,6.846
502.4,9.253
502.45,11.132
502.5,12.1
502.55,13.068
502.6,13.524
502.65,14.46
502.7,14.4
502.75,14.849
502.8,14.34
502.85,14.31
502.9,15.232
502.95,16.625
503,17.538
503.05,18.88
503.1,21.24
503.15,23.55
503.2,23.919
503.25,24.284
503.3,24.592
503.35,24.948
503.4,25.872
503.45,26.334
503.5,24.486
503.55,21.761
503.6,10.059
503.65,-0.988
503.7,-0.496
503.75,0
503.8,-0.498
503.85,-0.498
503.9,-0.498
503.95,-0.498
504,-0.498
504.05,-0.498
504.1,-0.498
504.15,0
504.2,0
504.25,0
504.3,0
504.35,0
504.4,0
504.45,0
504.5,0
504.55,0
504.6,0
504.65,0
504.7,0
504.75,0
504.8,0
504.85,0
504.9,0
504.95,0
505,0
505.05,0.498
505.1,0.996
505.15,1.491
505.2,1.491
505.25,1.988
505.3,3.465
505.35,3.952
505.4,3.952
505.45,3.451
505.5,3.451
505.55,3.458
505.6,3.465
505.65,3.465
505.7,3.465
505.75,3.952
505.8,3.458
505.85,2.964
505.9,2.964
505.95,3.465
506,3.465
506.05,3.465
506.1,3.952
506.15,3.944
506.2,4.437
506.25,4.92
506.3,5.88
506.35,6.846
506.4,7.335
506.45,7.335
506.5,6.86
506.55,6.37
506.6,6.37
506.65,6.37
506.7,4.41
506.75,2.45
506.8,1.972
506.85,1.488
506.9,1.488
506.95,1.984
507,1.488
507.05,1.488
507.1,1.488
507.15,1.491
507.2,1.984
507.25,1.984
507.3,1.984
507.35,1.984
507.4,2.475
507.45,2.97
507.5,4.92
507.55,6.86
507.6,6.37
507.65,5.88
507.7,6.37
507.75,6.37
507.8,5.892
507.85,5.401
507.9,5.88
507.95,5.892
508,3.936
508.05,1.976
508.1,1.98
508.15,1.98
508.2,2.97
508.25,3.465
508.3,5.423
508.35,6.888
508.4,7.35
508.45,7.824
508.5,7.808
508.55,8.296
508.6,9.234
508.65,10.164
508.7,11.592
508.75,13.041
508.8,12.987
508.85,12.933
508.9,12.933
508.95,13.412
509,15.328
509.05,17.208
509.1,18.05
509.15,18.408
509.2,20.21
509.25,21.574
509.3,22.932
509.35,24.284
509.4,26.854
509.45,28.917
509.5,28.854
509.55,29.248
509.6,30.03
509.65,30.804
509.7,30.284
509.75,30.217
509.8,32.4
509.85,34.573
509.9,35.76
509.95,36.935
510,37.128
510.05,37.4
510.1,38.28
510.15,38.72
510.2,36.08
510.25,33.957
510.3,32.558
510.35,30.532
510.4,26.55
510.45,20.838
510.5,9.42
510.55,-0.974
510.6,-0.982
510.65,-0.495
510.7,-0.992
510.75,-0.992
510.8,-0.992
510.85,-0.496
510.9,-0.496
510.95,-0.496
511,-0.497
511.05,-0.497
511.1,-0.497
511.15,-0.497
511.2,-0.497
511.25,-0.994
511.3,-0.994
511.35,-0.497
511.4,0.992
511.45,1.976
511.5,2.952
511.55,4.41
511.6,4.9
511.65,5.868
511.7,5.868
511.75,5.868
511.8,5.856
511.85,5.856
511.9,5.856
511.95,5.368
512,5.368
512.05,4.88
512.1,4.88
512.15,5.368
512.2,5.368
512.25,5.368
512.3,5.868
512.35,5.868
512.4,6.357
512.45,7.32
512.5,7.792
512.55,8.748
512.6,7.776
512.65,7.29
512.7,8.262
512.75,8.262
512.8,8.262
512.85,8.262
512.9,7.776
512.95,7.776
513,8.262
513.05,8.262
513.1,7.776
513.15,6.804
513.2,3.896
513.25,1.467
513.3,0.988
513.35,0
513.4,-0.498
513.45,-0.498
513.5,-0.498
513.55,0
513.6,-0.498
513.65,-0.498
513.7,-0.498
513.75,-0.498
513.8,-0.498
513.85,-0.498
513.9,-0.498
513.95,-0.498
514,-0.498
514.05,-0.498
514.1,0.498
514.15,1.491
514.2,4.91
514.25,7.776
514.3,9.72
514.35,11.664
514.4,13.496
514.45,14.37
514.5,14.34
514.55,14.34
514.6,14.34
514.65,14.31
514.7,14.31
514.75,14.787
514.8,14.787
514.85,15.264
514.9,16.625
514.95,17.538
515,17.064
515.05,16.116
515.1,11.9
515.15,7.68
515.2,4.401
515.25,0.99
515.3,0
515.35,-0.994
515.4,-0.498
515.45,-0.498
515.5,-0.498
515.55,-0.498
515.6,-0.498
515.65,-0.497
515.7,-0.497
515.75,0.496
515.8,2.964
515.85,5.412
515.9,5.892
515.95,5.88
516,5.88
516.05,6.357
516.1,7.808
516.15,9.253
516.2,11.64
516.25,13.496
516.3,14.37
516.35,14.787
516.4,14.31
516.45,14.31
516.5,14.34
516.55,14.37
516.6,14.34
516.65,14.787
516.7,15.232
516.75,15.708
516.8,16.15
516.85,16.625
516.9,16.625
516.95,16.59
517,15.642
517.05,14.25
517.1,11.9
517.15,9.58
517.2,7.744
517.25,6.344
517.3,6.344
517.35,6.846
517.4,8.279
517.45,9.215
517.5,11.132
517.55,12.558
517.6,13.949
517.65,14.88
517.7,15.296
517.75,15.264
517.8,15.264
517.85,15.232
517.9,14.756
517.95,14.756
518,14.756
518.05,14.756
518.1,14.787
518.15,14.787
518.2,14.756
518.25,14.756
518.3,14.28
518.35,12.402
518.4,5.82
518.45,0
518.5,-0.494
518.55,-0.994
518.6,-0.994
518.65,-0.497
518.7,-0.497
518.75,-0.497
518.8,-0.497
518.85,-0.497
518.9,-0.497
518.95,-0.497
519,-0.497
519.05,-0.497
519.1,0
519.15,0
519.2,0
519.25,0
519.3,0
519.35,0
519.4,0
519.45,0
519.5,0
519.55,0
519.6,0
519.65,0
519.7,0.992
519.75,1.98
519.8,2.47
519.85,2.958
519.9,1.482
519.95,0
520,0
520.05,0
520.1,0
520.15,0.497
520.2,1.491
520.25,2.485
520.3,2.475
520.35,2.465
520.4,2.964
520.45,2.964
520.5,2.964
520.55,2.964
520.6,3.458
520.65,2.958
520.7,2.47
520.75,1.976
520.8,0.496
520.85,0
520.9,1.488
520.95,2.97
521,2.97
521.05,2.475
521.1,0.988
521.15,0.494
521.2,1.482
521.25,2.964
521.3,3.944
521.35,5.401
521.4,7.792
521.45,10.164
521.5,11.132
521.55,12.1
521.6,12.05
521.65,12.506
521.7,12.506
521.75,12.506
521.8,13.468
521.85,13.949
521.9,13.44
521.95,12.933
522,13.412
522.05,13.412
522.1,13.412
522.15,12.933
522.2,13.412
522.25,13.891
522.3,13.891
522.35,13.891
522.4,13.891
522.45,13.891
522.5,13.412
522.55,13.412
522.6,12.933
522.65,12.933
522.7,12.933
522.75,12.933
522.8,13.412
522.85,13.412
522.9,13.384
522.95,13.862
523,13.384
523.05,12.906
523.1,10.08
523.15,7.245
523.2,2.94
523.25,-0.496
523.3,-0.496
523.35,0
523.4,0
523.45,0
523.5,0
523.55,0
523.6,0
523.65,0
523.7,0.497
523.75,1.491
523.8,1.488
523.85,1.488
523.9,0.994
523.95,0.497
524,0.992
524.05,1.485
524.1,1.488
524.15,1.488
524.2,1.488
524.25,1.488
524.3,0.992
524.35,0.992
524.4,2.97
524.45,4.437
524.5,6.409
524.55,7.888
524.6,7.872
524.65,7.856
524.7,7.35
524.75,7.335
524.8,7.808
524.85,8.279
524.9,10.164
524.95,12.506
525,13.949
525.05,15.392
525.1,16.252
525.15,17.136
525.2,18.408
525.25,19.229
525.3,21.06
525.35,22.932
525.4,25.52
525.45,28.52
525.5,32.376
525.55,36.9
525.6,43.022
525.65,47.73
525.7,48.025
525.75,47.994
525.8,47.88
525.85,47.88
525.9,48.72
525.95,48.952
